id,loan_status,probability
60059,0,0.0028
60060,0,0.0149
60061,0,0.0018
60062,0,0.1509
60063,0,0.0031
60064,0,0.0046
60065,0,0.0032
60066,0,0.1387
60067,0,0.0868
60068,0,0.0009
60069,0,0.0003
60070,0,0.0255
60071,0,0.0004
60072,0,0.1415
60073,0,0.0376
60074,0,0.0328
60075,0,0.0359
60076,0,0.0304
60077,0,0.0263
60078,0,0.0273
60079,0,0.0077
60080,0,0.0207
60081,0,0.2753
60082,0,0.031
60083,0,0.0242
60084,0,0.2333
60085,0,0.0177
60086,0,0.0823
60087,0,0.0005
60088,0,0.0212
60089,0,0.0417
60090,0,0.0039
60091,1,0.9912
60092,0,0.0005
60093,0,0.0145
60094,0,0.0008
60095,0,0.0773
60096,0,0.0049
60097,0,0.0003
60098,0,0.1736
60099,0,0.0017
60100,0,0.0083
60101,0,0.0494
60102,0,0.0028
60103,0,0.0017
60104,0,0.2467
60105,0,0.014
60106,0,0.0
60107,0,0.0011
60108,0,0.0478
60109,0,0.0156
60110,0,0.0117
60111,0,0.0015
60112,0,0.0181
60113,0,0.013
60114,0,0.0447
60115,0,0.0003
60116,1,0.9953
60117,0,0.0185
60118,0,0.0245
60119,0,0.0009
60120,0,0.0524
60121,0,0.019
60122,0,0.0065
60123,0,0.0011
60124,0,0.0162
60125,0,0.2669
60126,0,0.0049
60127,0,0.0372
60128,0,0.0088
60129,0,0.0012
60130,0,0.005
60131,1,0.8074
60132,1,0.9985
60133,0,0.245
60134,0,0.0088
60135,0,0.0184
60136,0,0.0019
60137,0,0.0252
60138,0,0.0347
60139,0,0.024
60140,0,0.0872
60141,0,0.0
60142,0,0.0012
60143,1,0.998
60144,0,0.0356
60145,0,0.0011
60146,0,0.0161
60147,0,0.01
60148,0,0.0
60149,0,0.001
60150,0,0.0123
60151,1,0.9669
60152,0,0.0085
60153,0,0.0047
60154,0,0.4073
60155,0,0.0021
60156,0,0.025
60157,0,0.0618
60158,0,0.0003
60159,0,0.0135
60160,0,0.0041
60161,0,0.0148
60162,0,0.3941
60163,0,0.0095
60164,0,0.008
60165,0,0.114
60166,0,0.0108
60167,0,0.0251
60168,0,0.2174
60169,0,0.0
60170,0,0.0027
60171,0,0.0037
60172,0,0.0002
60173,0,0.054
60174,0,0.0012
60175,0,0.0472
60176,0,0.0191
60177,0,0.0195
60178,0,0.003
60179,0,0.0063
60180,0,0.0002
60181,0,0.0037
60182,0,0.0241
60183,0,0.3561
60184,0,0.0
60185,0,0.0299
60186,1,0.9723
60187,0,0.1033
60188,0,0.025
60189,0,0.02
60190,1,0.7117
60191,0,0.09
60192,0,0.0003
60193,0,0.0052
60194,0,0.0781
60195,0,0.3099
60196,1,0.9603
60197,0,0.0044
60198,0,0.021
60199,0,0.002
60200,0,0.0008
60201,0,0.0988
60202,0,0.0126
60203,0,0.0416
60204,1,0.9728
60205,0,0.0019
60206,0,0.0178
60207,1,0.9717
60208,0,0.0086
60209,0,0.1146
60210,0,0.0005
60211,1,0.999
60212,0,0.0015
60213,0,0.0016
60214,0,0.0148
60215,0,0.0234
60216,0,0.0473
60217,0,0.002
60218,0,0.0124
60219,0,0.1366
60220,0,0.2645
60221,0,0.0013
60222,0,0.0047
60223,0,0.0158
60224,0,0.0035
60225,1,0.8827
60226,0,0.0293
60227,0,0.0009
60228,1,0.9746
60229,0,0.0275
60230,0,0.0873
60231,1,0.9822
60232,0,0.0185
60233,1,0.9208
60234,0,0.0218
60235,0,0.029
60236,0,0.0095
60237,0,0.1347
60238,0,0.0152
60239,1,0.9956
60240,1,0.9276
60241,0,0.0047
60242,0,0.041
60243,0,0.0043
60244,0,0.1256
60245,0,0.0143
60246,0,0.0028
60247,0,0.0013
60248,0,0.0038
60249,0,0.0216
60250,0,0.0086
60251,0,0.0059
60252,0,0.0025
60253,1,0.9963
60254,0,0.0585
60255,0,0.0308
60256,0,0.0048
60257,0,0.1151
60258,0,0.001
60259,0,0.0007
60260,0,0.0052
60261,0,0.0044
60262,0,0.0017
60263,0,1e-04
60264,0,0.0238
60265,0,0.0536
60266,0,0.001
60267,0,0.0
60268,0,0.0096
60269,0,0.031
60270,1,0.9952
60271,0,0.0036
60272,0,0.2323
60273,0,0.0008
60274,1,0.8604
60275,0,0.024
60276,0,0.0044
60277,0,0.0045
60278,0,0.0041
60279,0,0.0034
60280,0,0.0156
60281,0,0.0019
60282,1,0.5686
60283,0,0.0555
60284,0,1e-04
60285,1,0.567
60286,0,0.007
60287,0,0.0188
60288,0,0.313
60289,0,0.0003
60290,1,0.9731
60291,0,0.4044
60292,0,0.0085
60293,0,0.0295
60294,0,0.006
60295,0,0.0006
60296,0,0.0168
60297,0,0.0163
60298,0,0.0
60299,1,0.993
60300,0,0.0253
60301,0,0.3252
60302,0,0.0
60303,0,0.1631
60304,0,0.0006
60305,1,0.9756
60306,0,0.0046
60307,0,0.0496
60308,0,0.0136
60309,0,0.0265
60310,0,0.0062
60311,1,0.9941
60312,0,0.4489
60313,1,0.8381
60314,0,0.0034
60315,0,0.0884
60316,0,0.1581
60317,0,0.061
60318,0,0.0012
60319,0,0.0002
60320,0,0.0076
60321,0,0.0153
60322,0,0.3424
60323,0,0.0123
60324,0,0.1514
60325,0,0.1165
60326,0,0.012
60327,1,0.9839
60328,0,0.0176
60329,0,0.1062
60330,1,0.9909
60331,0,0.0483
60332,0,0.0557
60333,0,1e-04
60334,0,0.0177
60335,0,0.0786
60336,0,0.0042
60337,0,0.0009
60338,0,0.0015
60339,0,0.0002
60340,0,0.0026
60341,0,0.0944
60342,0,0.015
60343,0,0.0005
60344,0,0.004
60345,0,0.0035
60346,0,0.3902
60347,1,0.8177
60348,0,0.141
60349,0,0.0067
60350,0,0.4642
60351,0,0.0047
60352,0,1e-04
60353,0,0.0354
60354,0,0.0052
60355,0,0.1253
60356,0,1e-04
60357,0,0.0018
60358,0,0.0066
60359,0,0.0524
60360,0,0.0009
60361,0,0.0357
60362,0,0.0075
60363,0,0.0174
60364,0,0.0289
60365,0,0.0154
60366,0,0.0107
60367,0,0.0158
60368,0,0.0755
60369,0,0.0195
60370,0,0.0003
60371,0,0.0025
60372,0,0.0043
60373,1,0.5888
60374,0,0.0211
60375,0,0.0035
60376,0,0.0487
60377,0,0.0083
60378,0,0.0248
60379,1,0.9987
60380,0,0.0571
60381,0,0.0035
60382,0,1e-04
60383,0,0.0094
60384,0,0.1044
60385,0,0.0
60386,0,0.0007
60387,0,0.0609
60388,0,0.007
60389,1,0.9983
60390,0,0.0497
60391,0,0.0772
60392,0,0.0266
60393,0,0.0109
60394,0,0.1957
60395,0,1e-04
60396,0,0.0042
60397,1,0.9866
60398,0,0.0005
60399,0,0.0197
60400,0,0.0045
60401,0,0.0046
60402,0,0.0008
60403,1,0.9983
60404,0,0.0011
60405,0,0.0069
60406,0,0.0005
60407,0,0.0107
60408,0,0.0094
60409,0,0.0036
60410,0,0.0028
60411,0,0.0161
60412,1,0.8043
60413,0,0.025
60414,0,0.0013
60415,0,0.0004
60416,0,0.0398
60417,0,0.0062
60418,0,0.1036
60419,0,0.0011
60420,0,0.0033
60421,0,0.045
60422,0,0.0017
60423,0,0.0152
60424,0,0.1599
60425,0,0.1025
60426,0,0.0041
60427,0,0.0473
60428,0,0.1582
60429,0,0.0003
60430,0,0.0064
60431,0,0.0119
60432,0,0.0031
60433,1,0.8463
60434,0,0.2215
60435,0,0.0183
60436,0,0.0387
60437,0,0.0087
60438,1,0.9983
60439,0,0.0002
60440,1,0.9884
60441,0,0.0307
60442,0,0.0
60443,0,0.0609
60444,0,0.0025
60445,0,0.0018
60446,0,0.019
60447,0,0.1233
60448,0,0.0002
60449,1,0.996
60450,0,0.0109
60451,0,0.0143
60452,0,0.0178
60453,0,0.0388
60454,0,0.0005
60455,0,0.0008
60456,0,0.1854
60457,0,0.1006
60458,0,0.0004
60459,0,0.0601
60460,1,0.9396
60461,0,0.0005
60462,0,0.0009
60463,0,0.0741
60464,0,0.0008
60465,0,0.0115
60466,0,0.0897
60467,1,0.9587
60468,0,0.0538
60469,0,0.0458
60470,0,0.0767
60471,0,0.0009
60472,0,0.0129
60473,0,0.0
60474,0,0.0017
60475,0,0.3436
60476,0,0.0009
60477,0,0.0355
60478,1,0.9836
60479,0,0.0053
60480,0,0.0005
60481,0,1e-04
60482,0,0.0034
60483,0,0.0
60484,1,0.7319
60485,0,0.2269
60486,0,0.0079
60487,0,0.0202
60488,0,0.1487
60489,0,0.0023
60490,0,0.0772
60491,0,0.0022
60492,1,0.5394
60493,0,0.0044
60494,0,0.0603
60495,0,0.0091
60496,0,0.0726
60497,0,0.0307
60498,0,0.2225
60499,0,1e-04
60500,0,0.0103
60501,0,0.0133
60502,0,0.0056
60503,0,0.0124
60504,0,0.2539
60505,0,0.0007
60506,1,0.9971
60507,0,0.1554
60508,0,0.0015
60509,0,0.0051
60510,1,0.5921
60511,0,0.0188
60512,0,0.0147
60513,0,0.0
60514,0,0.0009
60515,0,0.1073
60516,0,0.0146
60517,0,1e-04
60518,0,0.0108
60519,0,0.0915
60520,0,0.0159
60521,1,0.9557
60522,0,0.0008
60523,0,0.0357
60524,0,0.01
60525,1,0.9767
60526,0,0.0602
60527,1,0.7954
60528,0,0.0047
60529,0,0.0003
60530,0,0.0182
60531,0,0.0259
60532,0,0.0779
60533,0,0.0415
60534,0,0.0439
60535,0,0.0065
60536,1,0.6024
60537,0,0.0105
60538,0,0.0045
60539,1,0.9746
60540,0,0.008
60541,0,0.0084
60542,0,0.0008
60543,0,0.3514
60544,0,0.0022
60545,0,0.3161
60546,0,0.0084
60547,0,0.0
60548,0,0.0036
60549,0,0.0026
60550,0,0.1166
60551,0,0.0181
60552,0,0.0025
60553,0,0.01
60554,0,0.2165
60555,0,0.1526
60556,0,0.0274
60557,0,0.0075
60558,0,0.0041
60559,0,0.0015
60560,1,0.9358
60561,0,0.0002
60562,1,0.9388
60563,1,0.9312
60564,0,0.0029
60565,0,0.0336
60566,0,0.0143
60567,0,0.0076
60568,0,0.0045
60569,0,0.2964
60570,0,1e-04
60571,0,0.0233
60572,0,0.0004
60573,0,0.0133
60574,1,0.9651
60575,0,0.025
60576,0,0.3741
60577,0,0.0333
60578,0,0.3477
60579,0,0.0663
60580,0,0.0032
60581,0,0.0006
60582,1,0.9978
60583,0,0.0037
60584,1,0.9904
60585,1,0.9974
60586,0,0.0036
60587,0,0.0003
60588,0,0.0023
60589,0,0.0156
60590,0,0.015
60591,0,0.0333
60592,0,0.0008
60593,0,0.0039
60594,1,0.6508
60595,0,0.0416
60596,0,0.0004
60597,0,0.0003
60598,0,0.0116
60599,0,0.005
60600,0,0.0004
60601,0,0.0046
60602,1,0.8996
60603,0,0.0015
60604,0,0.0311
60605,0,0.0011
60606,0,0.0
60607,0,0.0021
60608,0,0.0184
60609,0,0.0059
60610,0,0.0011
60611,0,0.0045
60612,0,0.002
60613,0,0.0033
60614,0,0.0085
60615,1,0.8395
60616,1,0.9956
60617,1,0.6058
60618,0,0.3763
60619,0,0.151
60620,0,0.0018
60621,1,0.991
60622,0,0.006
60623,0,0.0535
60624,0,0.0011
60625,0,0.1972
60626,0,0.0021
60627,0,0.0333
60628,0,1e-04
60629,0,0.0067
60630,0,0.2317
60631,1,0.8841
60632,0,0.0017
60633,0,0.0139
60634,0,0.0177
60635,0,0.0014
60636,0,0.0007
60637,0,0.0172
60638,0,0.0028
60639,0,0.0162
60640,0,1e-04
60641,0,0.0
60642,0,0.2379
60643,0,0.0504
60644,0,0.0
60645,1,0.9423
60646,0,0.0375
60647,0,0.0039
60648,0,0.01
60649,0,0.0106
60650,1,0.9993
60651,0,0.0004
60652,0,1e-04
60653,0,0.0096
60654,0,0.0031
60655,0,0.0479
60656,0,0.0244
60657,0,0.057
60658,1,0.999
60659,1,0.9996
60660,0,0.0212
60661,0,0.0024
60662,1,0.9597
60663,0,0.0022
60664,1,0.8316
60665,0,0.0007
60666,0,0.001
60667,0,0.0371
60668,0,0.0027
60669,0,0.0013
60670,0,0.0155
60671,0,0.0043
60672,0,0.0003
60673,0,0.0401
60674,0,0.0039
60675,0,0.0112
60676,0,0.0033
60677,0,0.0
60678,0,0.0012
60679,1,0.8987
60680,0,0.0635
60681,0,0.0093
60682,1,0.8129
60683,0,0.0283
60684,0,0.0172
60685,0,0.03
60686,0,0.0079
60687,0,0.0222
60688,0,0.0143
60689,0,0.0256
60690,0,0.0117
60691,0,0.4241
60692,0,0.0787
60693,0,0.0915
60694,0,0.0434
60695,0,0.1182
60696,0,0.0222
60697,0,0.0194
60698,0,0.0055
60699,0,0.1019
60700,0,0.0007
60701,0,0.0016
60702,0,0.0546
60703,0,0.0039
60704,0,0.0044
60705,0,0.1
60706,0,0.0032
60707,0,0.0015
60708,0,0.0519
60709,0,0.008
60710,0,0.0141
60711,0,0.0012
60712,0,0.0105
60713,1,0.8932
60714,1,0.9952
60715,0,0.0096
60716,1,0.9637
60717,0,0.0386
60718,0,0.0053
60719,0,0.0027
60720,0,0.0142
60721,0,0.0005
60722,1,0.9995
60723,0,0.0144
60724,0,0.161
60725,0,0.0023
60726,0,0.0248
60727,0,0.0276
60728,0,0.0012
60729,1,0.9751
60730,0,0.0096
60731,0,1e-04
60732,0,0.0004
60733,1,0.9834
60734,0,0.0493
60735,0,0.0009
60736,0,0.0007
60737,1,0.999
60738,0,0.0113
60739,1,0.5443
60740,0,0.0307
60741,0,0.1991
60742,0,0.0448
60743,0,0.001
60744,0,0.266
60745,0,0.0049
60746,0,0.0887
60747,0,0.0922
60748,0,0.0013
60749,0,0.0205
60750,0,0.0071
60751,0,0.0035
60752,0,0.0014
60753,0,0.0377
60754,0,0.0016
60755,0,0.0373
60756,0,0.0023
60757,0,0.0441
60758,0,0.0635
60759,0,0.0002
60760,0,0.0046
60761,0,0.0066
60762,0,0.0005
60763,0,0.0049
60764,0,0.004
60765,0,0.0045
60766,0,0.0017
60767,0,0.0028
60768,0,0.0153
60769,0,0.0007
60770,0,0.0423
60771,0,0.0005
60772,0,0.0033
60773,0,0.042
60774,0,0.1208
60775,0,0.004
60776,0,0.0
60777,0,0.0827
60778,0,0.0103
60779,0,0.0128
60780,0,0.0218
60781,0,0.0007
60782,0,0.0
60783,0,0.0002
60784,0,0.0684
60785,0,0.0118
60786,0,0.0116
60787,0,0.0227
60788,1,0.9978
60789,0,0.0481
60790,0,0.0274
60791,0,0.001
60792,0,0.0106
60793,0,0.4971
60794,0,0.0034
60795,0,0.0182
60796,0,0.0167
60797,0,0.0002
60798,0,0.016
60799,0,0.226
60800,0,0.0078
60801,0,0.0172
60802,0,0.0007
60803,0,0.0069
60804,0,0.0386
60805,0,0.0035
60806,0,0.0129
60807,0,0.0002
60808,0,0.0533
60809,0,0.0452
60810,0,0.0089
60811,0,0.0042
60812,0,0.187
60813,0,0.1192
60814,0,0.0162
60815,0,0.0479
60816,0,0.001
60817,0,0.0281
60818,0,0.0484
60819,1,0.9504
60820,1,0.9463
60821,0,0.0056
60822,0,0.0105
60823,0,0.0129
60824,0,0.0009
60825,0,0.0136
60826,0,0.0226
60827,0,0.011
60828,0,0.0007
60829,0,0.0006
60830,0,0.0668
60831,0,0.035
60832,0,0.0048
60833,0,0.0106
60834,0,0.1397
60835,0,0.4328
60836,0,0.0012
60837,0,0.0465
60838,0,0.0478
60839,0,0.0293
60840,0,0.1064
60841,0,0.0105
60842,0,0.0433
60843,1,0.9168
60844,0,0.008
60845,0,0.0029
60846,0,0.0007
60847,0,0.0191
60848,0,0.004
60849,0,0.0007
60850,0,0.0073
60851,0,0.0571
60852,0,0.0063
60853,0,0.0043
60854,0,0.0002
60855,0,0.0005
60856,0,0.0012
60857,0,0.0891
60858,0,0.0327
60859,1,0.6032
60860,0,0.0104
60861,0,0.0049
60862,0,0.2798
60863,0,0.0075
60864,0,0.0037
60865,0,1e-04
60866,0,0.0273
60867,0,0.0108
60868,0,0.0038
60869,0,0.0118
60870,0,0.0068
60871,1,0.9553
60872,0,0.0693
60873,0,0.144
60874,0,0.0673
60875,0,1e-04
60876,0,0.0002
60877,0,0.0027
60878,0,0.0077
60879,0,0.0009
60880,0,0.0027
60881,0,0.0101
60882,0,0.0002
60883,0,0.0036
60884,0,0.052
60885,0,0.0054
60886,1,0.9897
60887,0,0.0024
60888,1,0.8849
60889,0,0.0037
60890,0,0.0269
60891,0,0.2392
60892,0,0.0047
60893,0,0.0258
60894,0,0.0039
60895,0,0.0008
60896,0,0.0022
60897,0,0.0256
60898,0,0.0027
60899,0,0.0018
60900,0,0.0295
60901,0,0.1207
60902,0,0.0081
60903,0,1e-04
60904,0,0.0072
60905,0,0.0394
60906,0,0.0541
60907,0,0.036
60908,0,0.0028
60909,0,0.0013
60910,0,0.0614
60911,0,0.0021
60912,0,0.0032
60913,0,0.0786
60914,0,0.0569
60915,1,0.9979
60916,0,0.0037
60917,0,0.0081
60918,0,0.0126
60919,1,0.9984
60920,0,0.0121
60921,0,0.0096
60922,0,0.0003
60923,0,0.2365
60924,0,0.1414
60925,0,0.0099
60926,1,0.9152
60927,0,0.4023
60928,0,0.0042
60929,0,0.0113
60930,0,0.0022
60931,0,0.0072
60932,0,0.0089
60933,0,0.0046
60934,0,0.2336
60935,1,0.985
60936,1,0.9318
60937,0,0.0048
60938,0,0.0036
60939,0,0.0377
60940,0,0.0629
60941,0,0.0041
60942,0,0.0006
60943,0,0.0014
60944,0,0.0013
60945,0,0.0032
60946,0,0.0076
60947,0,0.0117
60948,0,0.0694
60949,0,0.0091
60950,0,0.0232
60951,0,0.0268
60952,0,0.0094
60953,0,0.0199
60954,0,0.0207
60955,0,0.0276
60956,1,0.7304
60957,0,0.0564
60958,0,0.3116
60959,0,0.0876
60960,0,0.1194
60961,0,0.0994
60962,0,0.0026
60963,0,0.0062
60964,0,0.0843
60965,1,0.5853
60966,0,0.0273
60967,0,0.0063
60968,0,0.2561
60969,0,0.0142
60970,0,0.1392
60971,0,0.003
60972,1,0.9966
60973,0,0.0063
60974,0,0.0124
60975,0,0.0052
60976,0,0.0068
60977,1,0.8428
60978,0,0.0032
60979,0,0.0044
60980,0,0.0055
60981,1,0.9169
60982,0,0.0111
60983,1,0.9953
60984,1,0.9096
60985,0,0.0637
60986,0,0.0013
60987,0,0.0108
60988,0,0.0596
60989,0,0.0157
60990,0,0.0128
60991,0,0.0014
60992,0,0.0041
60993,0,0.01
60994,0,0.0569
60995,0,0.0003
60996,1,0.9981
60997,0,0.0976
60998,0,0.3037
60999,0,0.0015
61000,0,0.0016
61001,0,0.0007
61002,1,0.9835
61003,0,0.0289
61004,0,0.0348
61005,0,0.1465
61006,0,0.0936
61007,1,0.8134
61008,0,0.067
61009,0,0.0084
61010,1,0.9649
61011,0,0.002
61012,0,0.0166
61013,0,0.0006
61014,1,0.9751
61015,1,0.7852
61016,0,0.0085
61017,0,0.0788
61018,0,0.0267
61019,0,0.0042
61020,1,0.929
61021,0,0.0069
61022,1,0.9809
61023,0,0.0034
61024,0,0.1983
61025,0,0.0187
61026,0,0.0
61027,0,0.0
61028,0,0.0075
61029,0,0.0484
61030,0,0.004
61031,1,0.9948
61032,0,0.0175
61033,0,0.001
61034,0,0.04
61035,0,0.0232
61036,0,0.0285
61037,1,0.994
61038,0,0.0007
61039,0,0.001
61040,0,0.0052
61041,1,0.8587
61042,0,0.0253
61043,0,0.0024
61044,0,0.0223
61045,1,0.9703
61046,0,0.0397
61047,0,0.0002
61048,0,0.0159
61049,0,0.0985
61050,0,0.0122
61051,0,0.1719
61052,0,0.0
61053,1,0.8773
61054,0,0.1165
61055,0,0.0004
61056,0,0.0008
61057,0,0.0264
61058,0,0.0033
61059,0,0.0209
61060,0,0.0078
61061,0,0.1089
61062,0,0.0042
61063,1,0.9003
61064,0,0.0021
61065,0,0.0131
61066,0,0.0135
61067,0,0.0099
61068,1,0.935
61069,0,0.0042
61070,0,0.0
61071,0,0.3819
61072,0,0.0002
61073,0,0.0275
61074,0,0.0113
61075,0,0.0038
61076,0,0.006
61077,0,0.0226
61078,1,0.9686
61079,0,0.0122
61080,0,0.0022
61081,0,0.1743
61082,0,0.0256
61083,0,0.0153
61084,0,0.0031
61085,1,0.9716
61086,0,0.0042
61087,0,0.0067
61088,0,0.0005
61089,0,0.0206
61090,0,0.0003
61091,0,0.0171
61092,0,0.0019
61093,1,0.9495
61094,0,0.0349
61095,1,0.924
61096,0,1e-04
61097,0,0.0049
61098,0,0.011
61099,0,0.0045
61100,0,0.0016
61101,0,0.0175
61102,1,0.9739
61103,0,0.3417
61104,0,0.033
61105,0,0.0017
61106,0,0.0077
61107,0,0.0079
61108,1,0.9254
61109,1,0.9863
61110,0,0.0121
61111,0,0.1478
61112,0,0.1193
61113,0,0.006
61114,0,0.0184
61115,0,0.0308
61116,1,0.9654
61117,0,0.0019
61118,0,0.0807
61119,0,0.0025
61120,1,0.9955
61121,0,0.0202
61122,0,0.0003
61123,0,0.027
61124,0,0.0028
61125,0,0.0
61126,0,0.0007
61127,0,0.1128
61128,0,0.0062
61129,0,0.084
61130,0,0.0041
61131,0,0.0012
61132,0,0.0074
61133,0,0.0018
61134,0,0.052
61135,0,0.0022
61136,0,0.0689
61137,0,0.0014
61138,0,1e-04
61139,0,1e-04
61140,1,0.5792
61141,0,0.007
61142,0,0.0006
61143,0,0.1282
61144,1,0.7829
61145,0,0.0045
61146,0,0.0015
61147,0,0.1105
61148,1,0.5924
61149,0,0.0051
61150,0,0.0116
61151,0,0.0026
61152,0,0.0006
61153,0,0.001
61154,0,0.0309
61155,0,0.0069
61156,1,0.9932
61157,0,0.0049
61158,1,0.8527
61159,1,0.9241
61160,1,0.8009
61161,1,0.9662
61162,0,0.1608
61163,1,0.9968
61164,0,0.0603
61165,0,0.4757
61166,0,0.0002
61167,0,0.0253
61168,0,0.0278
61169,0,0.0032
61170,0,0.0673
61171,1,0.9941
61172,0,0.0018
61173,0,0.0429
61174,0,0.4134
61175,1,0.9312
61176,0,0.0008
61177,0,0.0151
61178,0,0.0274
61179,0,0.0252
61180,0,0.0257
61181,0,0.0566
61182,0,0.0117
61183,1,0.7886
61184,0,1e-04
61185,0,0.0185
61186,0,0.0133
61187,0,0.0621
61188,1,0.9967
61189,0,0.0029
61190,1,0.9607
61191,0,0.0797
61192,1,0.9654
61193,1,0.954
61194,1,0.8798
61195,0,0.0
61196,0,0.0095
61197,0,0.0288
61198,0,0.181
61199,0,0.0003
61200,0,0.002
61201,0,0.0032
61202,0,0.0002
61203,0,0.0452
61204,0,0.0003
61205,0,0.0102
61206,0,0.0062
61207,0,0.1465
61208,1,0.5691
61209,0,0.0018
61210,0,0.0004
61211,0,0.0014
61212,0,0.066
61213,0,0.0827
61214,0,0.0874
61215,0,0.02
61216,0,0.1609
61217,0,0.001
61218,0,0.2454
61219,0,0.0011
61220,0,0.0164
61221,0,0.0041
61222,0,0.0074
61223,0,0.0013
61224,0,0.4982
61225,0,0.0
61226,0,0.0432
61227,0,0.0039
61228,0,0.0743
61229,0,0.0099
61230,0,0.1826
61231,0,0.0065
61232,0,0.0025
61233,0,0.1762
61234,0,0.183
61235,1,0.9395
61236,0,0.0301
61237,0,0.1011
61238,1,0.9879
61239,1,0.9868
61240,0,0.0108
61241,0,0.0685
61242,0,0.1005
61243,0,0.0389
61244,0,0.004
61245,0,0.2068
61246,0,0.0101
61247,0,0.1099
61248,0,0.0005
61249,0,0.0131
61250,0,0.0051
61251,0,0.0062
61252,1,0.9778
61253,1,0.9936
61254,0,0.0958
61255,1,0.9882
61256,0,0.0501
61257,0,0.0393
61258,0,1e-04
61259,0,0.011
61260,0,0.4881
61261,0,0.0155
61262,0,0.0024
61263,0,0.126
61264,0,0.0007
61265,0,0.0327
61266,0,0.0007
61267,0,0.2745
61268,0,0.0003
61269,1,0.6354
61270,1,0.9572
61271,0,0.2786
61272,0,0.0481
61273,0,0.2272
61274,0,0.0006
61275,0,1e-04
61276,0,0.0327
61277,0,0.0059
61278,0,0.0441
61279,0,0.0598
61280,0,0.0024
61281,0,1e-04
61282,0,0.0085
61283,0,0.0763
61284,0,0.0573
61285,0,0.0499
61286,0,0.0263
61287,0,0.019
61288,0,0.0967
61289,0,0.003
61290,0,0.0035
61291,0,0.0278
61292,0,0.2804
61293,0,0.0026
61294,0,0.007
61295,0,0.0042
61296,0,0.0032
61297,0,0.0021
61298,0,0.0082
61299,0,0.2604
61300,1,0.9622
61301,0,0.0085
61302,0,0.0025
61303,0,0.0408
61304,0,0.4327
61305,0,1e-04
61306,0,0.0056
61307,0,0.281
61308,0,0.0056
61309,0,0.0008
61310,0,0.0154
61311,0,0.0044
61312,0,0.0579
61313,0,0.078
61314,1,0.9715
61315,0,0.058
61316,0,0.0002
61317,1,0.9302
61318,0,0.1171
61319,0,0.0081
61320,0,0.0146
61321,1,0.9883
61322,0,0.1315
61323,0,0.0061
61324,0,0.0635
61325,0,0.0331
61326,0,0.0005
61327,0,0.1243
61328,0,0.0437
61329,0,0.0124
61330,0,0.0989
61331,0,0.0304
61332,0,0.0101
61333,0,0.0083
61334,0,0.3278
61335,0,0.0053
61336,1,0.998
61337,1,0.8132
61338,0,0.0074
61339,0,0.0064
61340,0,0.0018
61341,0,0.003
61342,0,0.0231
61343,0,0.0092
61344,0,0.1133
61345,0,0.0224
61346,0,0.0017
61347,0,0.05
61348,0,0.0207
61349,0,0.2468
61350,0,0.0973
61351,1,0.8333
61352,0,0.0046
61353,0,0.0198
61354,0,0.0041
61355,0,0.004
61356,0,0.0194
61357,0,0.0099
61358,1,0.9991
61359,0,0.008
61360,0,0.1907
61361,0,0.0188
61362,0,0.0299
61363,1,0.9497
61364,0,0.0194
61365,0,0.0019
61366,0,0.0016
61367,0,0.0041
61368,0,0.0222
61369,0,0.0074
61370,0,0.0046
61371,0,0.0115
61372,0,0.0178
61373,0,0.0127
61374,0,0.0012
61375,0,0.0146
61376,0,0.0165
61377,0,0.001
61378,0,0.0033
61379,1,0.9983
61380,0,0.4901
61381,1,0.996
61382,0,0.0136
61383,0,0.0002
61384,0,0.0031
61385,0,0.0023
61386,0,0.0077
61387,0,0.0018
61388,0,0.0036
61389,0,0.0032
61390,0,0.002
61391,0,0.0383
61392,0,0.0053
61393,0,0.0005
61394,0,0.0029
61395,0,0.0583
61396,0,0.0393
61397,0,0.0107
61398,0,1e-04
61399,0,0.0008
61400,0,0.446
61401,0,0.063
61402,0,0.0507
61403,0,0.0346
61404,0,0.0034
61405,0,0.115
61406,0,0.0006
61407,0,0.0077
61408,0,0.0367
61409,0,0.0022
61410,1,0.6757
61411,0,0.1794
61412,0,0.002
61413,0,0.0009
61414,1,0.9684
61415,1,0.9844
61416,0,0.0179
61417,0,0.0081
61418,1,0.9726
61419,0,0.0015
61420,0,1e-04
61421,0,0.0021
61422,0,0.0237
61423,0,0.0007
61424,0,0.0042
61425,0,0.0003
61426,0,0.1136
61427,0,0.003
61428,0,0.1829
61429,0,0.0106
61430,0,0.0429
61431,1,0.922
61432,0,0.0012
61433,0,0.0059
61434,1,0.9949
61435,0,0.0212
61436,0,0.0528
61437,0,0.0457
61438,0,0.0005
61439,1,0.9671
61440,1,0.9717
61441,0,0.3893
61442,0,0.0249
61443,0,0.0268
61444,0,0.0
61445,0,0.0302
61446,0,0.0138
61447,0,0.0015
61448,0,0.0127
61449,0,0.0002
61450,0,0.0051
61451,0,0.0005
61452,0,0.0122
61453,0,0.0131
61454,0,0.0023
61455,0,0.0006
61456,0,0.0063
61457,0,0.0112
61458,0,0.0061
61459,0,0.0032
61460,0,0.0232
61461,0,0.0076
61462,0,0.008
61463,1,0.9757
61464,0,0.0181
61465,0,0.0118
61466,0,0.0843
61467,0,0.0326
61468,0,0.006
61469,1,0.5414
61470,0,0.003
61471,0,0.0003
61472,0,0.0081
61473,0,0.0017
